"","index","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","day","time","premium"
"166","0_00ab0d49-a2ac-4049-99ae-d6fa22bad174","0","0","0","1","0","1","1","0","1","0","1","0","1","0","1","0","1","0","1","1","Sunday","afternoon","1"
"167","0_00ae24df-924a-46b8-9fed-19bd49374825","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","evening","1"
"168","0_00b1be51-1baf-43a5-8b3a-9159cbfb3496","0","1","1","1","0","1","0","1","1","1","0","1","0","0","1","1","1","1","0","1","Saturday","latenight","1"
"169","0_00b24af9-bc89-4cc7-84b4-8f71b0e73e6c","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","evening","1"
"170","0_00b2b2cb-9245-41f0-9f06-28ee08109ec9","0","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","Sunday","afternoon","1"
"171","0_00b30425-627c-46c2-b4c6-94de20d9c65c","0","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1","Sunday","afternoon","1"
"172","0_00b31699-0497-4618-a503-bb5a3204afa0","0","0","0","1","1","0","1","1","1","1","1","0","1","1","0","1","1","0","1","1","Saturday","evening","1"
"173","0_00b3207c-6f62-4489-84de-16e1b906eabe","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","Saturday","latenight","0"
"174","0_00b56098-96dd-409a-a38c-a9933dcaada7","0","0","1","0","1","0","1","1","1","1","0","1","1","1","0","0","1","1","1","1","Sunday","morning","1"
"175","0_00b6417c-d753-4478-983f-f6cd6f65c8af","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","latenight","1"
"176","0_00b7b111-ff2b-4029-add1-6b1f56cc323a","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","Sunday","afternoon","1"
"177","0_00b909eb-ca20-42a4-b755-8295ae75fce3","0","1","1","0","0","1","1","1","0","1","1","1","1","1","1","1","0","1","0","0","Sunday","afternoon","1"
"178","0_00ba765c-78d5-4cc7-9d2e-19f9ecc31169","0","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","Sunday","morning","1"
"179","0_00bd64c6-9ec1-4774-9609-41899d842499","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","0","1","1","Saturday","evening","1"
"180","0_00be1df5-e704-46d0-b860-649496997e4b","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","latenight","0"
"181","0_00be267d-c868-443c-b47c-45cf112d9ac1","0","1","1","1","1","1","1","1","0","0","0","1","1","1","1","0","1","1","1","0","Sunday","morning","1"
"182","0_00be79a5-3c7a-4ceb-bc15-813894d637b9","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","Sunday","afternoon","1"
"183","0_00bf38be-7c34-4727-b7c7-00d70a0d0dce","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0","1","0","1","0","1","Saturday","latenight","0"
"184","0_00bfc40d-eaff-4c43-8a38-30de5a49c71a","0","0","1","1","0","0","1","0","1","1","1","1","1","0","0","1","1","0","1","1","Sunday","afternoon","0"
"185","0_00c28f9f-435d-433d-96d1-51411838c085","0","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","evening","0"
"186","0_00c538b1-c4b7-4925-921e-5dfd56c90299","0","1","0","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"187","0_00c5c954-6e3c-4c3d-89bf-3b35b5f751b8","0","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"188","0_00c64a93-a3c2-4f6f-90ee-6b025761ef43","0","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"189","0_00c78a2f-306c-4f8c-b78b-ff4cebb00cb4","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","Saturday","evening","1"
"190","0_00c79d43-301d-4f8d-8e01-c5d15aec76ff","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","Sunday","afternoon","0"
"191","0_00c85d24-5f1b-4468-b67f-fa3d9e405e68","0","1","0","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","0","Sunday","afternoon","1"
"192","0_00c86a56-386b-4990-95a9-471f1c954612","0","1","1","0","1","1","1","1","0","1","0","1","1","1","1","0","1","1","1","0","Sunday","afternoon","1"
"193","0_00c878a9-653e-4940-8be3-8e22247e818e","0","1","1","0","1","1","1","1","1","1","0","0","0","0","1","1","0","0","1","1","Sunday","afternoon","0"
"194","0_00c9c4a4-6d69-4f4f-8429-d55d4a2badb9","0","0","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","0","1","1","Sunday","morning","1"
"195","0_00cb12b3-1b0f-475f-ab17-f6df4a4e24da","0","1","1","1","1","0","1","1","1","0","1","1","0","1","1","1","1","0","1","1","Sunday","morning","1"
"196","0_00cbe34c-0049-45c6-8da9-4b458ab84ba3","0","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"197","0_00cc2fd0-8ab7-465b-93c0-ed149dee9ba6","0","1","0","1","1","1","1","1","1","1","1","0","0","1","1","1","0","1","1","1","Sunday","afternoon","1"
"198","0_00ce3e00-9347-4437-9533-e375283652d4","0","1","1","1","1","1","0","0","0","1","0","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"199","0_00cecc71-0ec4-4591-8b8a-941ffe623268","0","1","0","0","1","0","1","1","0","1","1","1","0","1","1","1","1","1","1","1","Saturday","evening","1"
"200","0_00d36fb8-1127-4378-9534-bbe5ab9fb8e7","0","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","Sunday","morning","1"
"201","0_00d93540-add5-4155-b4c8-c7bc86368773","0","1","1","1","1","0","1","1","0","0","1","1","1","1","0","1","0","1","1","1","Sunday","morning","1"
"202","0_00d96bba-ba46-401a-8176-fea6db67d5dc","0","0","0","1","1","1","0","1","0","1","1","1","1","0","0","1","1","1","1","1","Saturday","latenight","1"
"203","0_00db1d3c-a118-4be1-8791-be7cadb24edf","0","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","Sunday","afternoon","1"
"204","0_00db79fb-6fc7-4052-8615-70710a186709","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","Saturday","evening","1"
"205","0_00dc8e4e-89e0-4cce-a935-e8e9f8e93e5b","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","evening","1"
"206","0_00dc9a9c-f2f9-45ac-800e-8d0b542f6cf6","0","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","morning","1"
"207","0_00dd9d2c-8716-476d-8e68-1ea4c986bfb1","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"208","0_00de2e2e-6f77-4599-a58c-ca293b097739","0","0","1","0","1","1","1","1","1","1","1","1","0","0","1","1","0","0","1","1","Sunday","afternoon","1"
"209","0_00e0685e-8237-4446-9641-db86aff20a07","0","0","1","1","0","1","1","1","1","1","1","0","1","0","0","1","1","0","0","1","Sunday","morning","1"
"210","0_00e3f9cc-8cec-4b0c-bde2-d46e1117e2d8","0","1","1","0","1","1","0","1","0","1","1","0","1","0","1","1","1","1","1","1","Sunday","afternoon","1"
"211","0_00e524c9-7b9e-492b-8a33-8c0d34538f03","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","0"
"212","0_00e52d0a-090a-4a2f-b1cf-3cb33836eaa0","0","1","0","0","0","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","Sunday","afternoon","1"
"213","0_00e6096b-486d-47cd-af9a-948a10a3e6db","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","Sunday","afternoon","1"
"214","0_00e60fb5-ec70-416c-ab7b-a31e1d4a3999","0","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","Sunday","afternoon","1"
"215","0_00e61bb9-49b0-4417-842f-7089f5c09119","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","Saturday","evening","1"
"216","0_00e685dc-aa47-424b-b1b4-2dad551c237e","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","Saturday","evening","1"
"217","0_00e7a9fd-03cf-44fe-b287-59cbd8b3acb5","0","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","Sunday","afternoon","0"
"218","0_00e7c912-2982-4e1b-9b88-271a0dc2995b","0","1","1","1","0","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","Saturday","latenight","0"
"219","0_00e8bcea-6155-4e2f-b886-1804a169927b","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","Sunday","morning","1"
"220","0_00e92825-5845-42b9-8c17-13dd8726de5e","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","evening","1"
"221","0_00ed8e1f-b55d-4e4b-8d09-0c9193c1fcc2","0","1","0","1","0","1","1","0","1","1","1","0","0","1","0","1","1","0","1","1","Saturday","latenight","1"
"222","0_00ee210c-1525-4331-90cf-38e2550fd2ae","0","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","Saturday","evening","1"
"223","0_00ef9b26-daa5-45b6-96a2-756be0e7bf64","0","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","Sunday","afternoon","1"
"224","0_00f0be6b-db96-4fab-b725-546cbe444a76","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","latenight","1"
"225","0_00f0f5c3-5983-4b2b-adad-e1e0b2ff008c","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"226","0_00f1856a-0781-422c-a3a7-1d40636cfd15","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","Sunday","evening","0"
"227","0_00f19a2e-1ca3-4a95-81e1-d0f1877a82b9","0","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"228","0_00f47e65-3444-4d17-8aca-7f062030a58f","0","0","1","0","1","1","1","0","1","1","1","0","1","1","1","1","0","1","0","1","Sunday","afternoon","1"
"229","0_00f613d3-1710-489d-a1b2-70fb9178f5d6","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","Sunday","afternoon","0"
"230","0_00f61bcb-f5ca-47b5-b09d-e8aee947c828","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","morning","1"
"231","0_00f63c89-4496-48c8-968d-fe635b0d0685","0","1","0","1","1","0","0","0","1","1","0","1","0","1","1","1","1","1","1","1","Saturday","evening","1"
"232","0_00f6d527-0b02-40a2-9a14-f3726ddb7356","0","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","0","Sunday","afternoon","1"
"233","0_00f714e0-dad0-4090-af0e-f5c5c0ca4b48","0","1","1","1","0","1","0","1","0","0","0","0","1","1","0","1","1","1","1","1","Sunday","afternoon","1"
"234","0_00f733bd-e3ae-4c1b-8b43-bd4356d6cc9d","0","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","Sunday","morning","1"
"235","0_00f7c046-2914-4d28-8bb3-2151dca8e100","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","Thursday","latenight","1"
"236","0_00f866b0-194a-493a-a4b6-edc763c930fa","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"237","0_00fbfe15-b9a7-42d8-9205-41d040671b17","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","Sunday","afternoon","1"
"238","0_00fd9070-3043-462c-a2d3-cbdeb2a5c8b1","0","1","0","1","1","0","1","0","0","0","1","1","1","1","1","1","1","0","1","1","Sunday","afternoon","1"
"239","0_00ff284c-bde7-4460-92e4-33abc7d1068d","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","evening","1"
"240","0_01013bdd-f3b2-424e-8f20-b8e6690bb092","0","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","0","0","1","0","Saturday","latenight","0"
"241","0_01018135-be10-4e7e-9da2-eea7ef0ed455","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","Sunday","morning","1"
"242","0_0102487f-761b-44fe-986d-ff261cf60adc","0","1","1","1","1","1","0","1","0","1","0","1","1","0","0","1","0","1","1","0","Sunday","evening","1"
"243","0_0103ba47-22a0-4143-92c1-6a8c0e9d7f91","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","Saturday","latenight","1"
"244","0_0103bd6e-514b-45a6-b095-b574f7f989df","0","0","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"245","0_0104153a-0009-4899-8b7e-9789340b318e","0","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","Sunday","afternoon","1"
"246","0_01051483-38ef-4c0a-aaa7-d343c23ba806","0","1","0","1","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","Saturday","latenight","1"
"247","0_01058915-6588-4147-8435-f18f7a68147a","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"248","0_010607ae-043d-4442-9b0c-dee9f6e60d65","0","0","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","Sunday","afternoon","1"
"249","0_010674c3-ef4c-4f44-9cab-6adb3a57d00a","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","0"
"250","0_0106d5d5-b2c0-4d5e-b78a-8e3dc8b1f5c9","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","0","1","Sunday","afternoon","1"
"251","0_010999ac-2607-4f46-997f-a69990d796ce","0","1","1","1","1","1","1","1","0","1","1","0","1","0","1","1","1","1","1","1","Saturday","evening","1"
"252","0_0109b53b-14f4-4eef-8ff3-9e553ae84c10","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","Sunday","afternoon","1"
"253","0_010ad74e-a4e5-4d68-8380-518cd6bf7572","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","0"
"254","0_010fa5f6-09ca-45c4-aec9-cfa89834eeb2","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","Sunday","morning","1"
"255","0_0110b1ae-3d78-40a4-9ae7-99e06b329866","0","1","0","0","1","1","1","0","1","1","1","1","1","0","1","1","0","1","1","1","Sunday","morning","1"
"256","0_01118ca8-6f7e-499f-b59a-b9b4e9fd8d83","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"257","0_01145c0c-2fe6-4544-b1dc-065fad4a2470","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","Saturday","latenight","1"
"258","0_011518c2-9086-4310-a1d1-b292bec8caa1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","Sunday","evening","0"
"259","0_0116e3cc-6255-4c5c-99d4-c818f592d795","0","1","0","0","1","0","1","1","0","1","1","1","1","1","0","1","1","0","1","0","Sunday","afternoon","1"
"260","0_01170f58-c59d-4743-b4c0-558e88e130ce","0","1","1","1","0","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","Sunday","afternoon","1"
"261","0_011909c3-fd2a-4779-8c62-fede9d922011","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","Saturday","latenight","1"
"262","0_011aa2ea-c0a8-4380-a08a-d45062c7008e","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"263","0_011c48a6-0c73-4e73-b78a-7677d214485b","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","Saturday","evening","1"
"264","0_011ed4bd-1c56-4bd9-a550-e87b7bb3e6a5","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"265","0_011ee087-1b45-4b49-875f-1970d51a0a63","0","1","1","1","1","1","0","0","1","0","1","1","1","0","0","0","0","0","1","1","Sunday","evening","1"
"266","0_011f2ce9-d2ed-4d9e-8142-1480c0f7e735","0","1","0","1","0","1","1","1","1","0","1","0","1","1","1","0","1","0","1","0","Saturday","evening","1"
"267","0_0121071e-f8ca-4f77-bcc7-baaaa1be64e9","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"268","0_0121c393-f9e9-468f-becc-5b83c97a802d","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","evening","1"
"269","0_0122318f-43fc-4c82-84d3-92b132a1e598","0","1","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"270","0_0122df61-344d-416e-a3d6-f4af5b0ca258","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","latenight","1"
"271","0_0123aed8-f25b-4fcb-b285-67be226650f2","0","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"272","0_0124cd42-8062-413f-99f3-fd24e6288c26","0","1","1","0","1","1","1","0","1","1","1","1","0","1","1","1","1","1","0","1","Sunday","evening","0"
"273","0_0125c17b-ce76-49a9-880d-ced048877fcc","0","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"274","0_012624ed-005e-47a8-8873-c772dad0f88e","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","morning","0"
"275","0_01277ebc-e9fc-4d83-9aab-c6b858c839e3","0","1","1","0","1","1","1","1","1","1","1","0","1","1","0","0","0","1","1","1","Saturday","evening","1"
"276","0_01286a7c-94a4-404e-8356-60522b8161c5","0","1","1","0","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","0","Saturday","latenight","1"
"277","0_01288ccf-3a50-4bfe-9ac6-4bc2b1b3c4dd","0","1","1","1","1","1","1","0","1","1","1","0","1","1","1","0","1","1","1","1","Sunday","afternoon","1"
"278","0_012a5d2f-8472-4fa5-918c-0f115c2eb246","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","Saturday","latenight","1"
"279","0_012b0fb4-0cc3-429f-9a78-cc6e622153fb","0","1","0","1","1","0","1","1","0","1","1","1","1","0","1","1","1","1","1","0","Saturday","latenight","1"
"280","0_012b7dac-7748-4e52-9e12-d24fcc874823","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","Sunday","afternoon","1"
"281","0_012c2631-8c9c-46d7-afc9-eb04a362e41e","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","latenight","0"
"282","0_012c5c51-cb82-40bd-9b45-532ebd3232bd","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","Sunday","afternoon","1"
"283","0_012c5d88-353e-4c81-aaeb-823f3be36be6","0","0","1","1","0","0","0","1","1","1","0","1","0","1","1","1","1","0","1","1","Sunday","afternoon","0"
"284","0_012cb6bc-c3f6-4f8d-94ce-d72e054093df","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","Sunday","afternoon","0"
"285","0_012d1a9c-a6b7-4479-95d4-07b0033d3f58","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","Sunday","evening","1"
"286","0_012e996e-ce64-4434-a859-7fa43c076f65","0","0","0","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","Saturday","latenight","1"
"287","0_012eb0f1-0aba-4679-8ae5-e195200dfed7","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"288","0_012f9a74-18b2-48e9-b4e6-885c8538c7f0","0","1","1","1","0","1","0","0","1","1","1","1","1","1","0","1","1","1","1","1","Saturday","latenight","1"
"289","0_01308598-d11a-4eb3-be0b-1aeb08fcecb7","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","Saturday","evening","1"
"290","0_0130cfcf-113c-4176-86c7-ba4debb626ee","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"291","0_0132b0c8-c46e-4280-8c8e-3725f3b687d1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","Sunday","morning","0"
"292","0_013418c1-3086-4931-9458-b8aba1493eaf","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","Saturday","latenight","1"
"293","0_01352017-f77b-4ed8-8c02-be7557ecf534","0","0","1","1","0","1","0","1","0","1","1","1","1","1","1","0","1","0","1","0","Sunday","afternoon","1"
"294","0_0135ed47-ef0c-44a6-9280-f9cd48a86cc3","0","1","1","1","1","0","1","0","1","0","1","1","1","1","1","1","1","0","1","1","Sunday","morning","1"
"295","0_0135efee-7f89-4a9c-aa80-8194ab996802","0","1","1","0","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","Sunday","evening","1"
"296","0_01365973-b925-4bab-ba2c-bfd1df937416","0","1","1","1","1","1","0","1","0","1","1","1","1","1","0","1","1","0","1","1","Sunday","afternoon","1"
